te,pkt,byt
2016-06-08 00:00:00,12158158,9356678663
2016-06-08 00:05:00,9148093,5721482724
2016-06-08 00:10:00,11736913,9097591002
2016-06-08 00:15:00,11036008,8483209296
2016-06-08 00:20:00,10364255,7734823527
2016-06-08 00:25:00,9960641,7416272205
2016-06-08 00:30:00,10761403,8195445026
2016-06-08 00:35:00,11097601,8768254662
2016-06-08 00:40:00,10598748,7973334729
2016-06-08 00:45:00,10442976,7789577247
2016-06-08 00:50:00,10520943,7879887314
2016-06-08 00:55:00,9839741,7108396990
2016-06-08 01:00:00,10475980,7717175498
2016-06-08 01:05:00,9321947,6959404448
2016-06-08 01:10:00,9610091,6945057323
2016-06-08 01:15:00,9065613,6536783379
2016-06-08 01:20:00,8938144,6388529694
2016-06-08 01:25:00,8159163,5730866571
2016-06-08 01:30:00,8543025,6124143895
2016-06-08 01:35:00,8483563,6120622091
2016-06-08 01:40:00,8266734,5897598419
2016-06-08 01:45:00,8317126,6032529771
2016-06-08 01:50:00,8200343,5886071302
2016-06-08 01:55:00,8147066,5793444192
2016-06-08 02:00:00,8539873,5974553792
2016-06-08 02:05:00,8162794,5705988602
2016-06-08 02:10:00,7405134,5131356628
2016-06-08 02:15:00,7741685,5415647113
2016-06-08 02:20:00,7141351,4837769177
2016-06-08 02:25:00,7201586,4763002101
2016-06-08 02:30:00,7535361,5055124758
2016-06-08 02:35:00,6617747,4415878791
2016-06-08 02:40:00,6850467,4608213972
2016-06-08 02:45:00,7061963,4872237147
2016-06-08 02:50:00,7550905,5233829237
2016-06-08 02:55:00,7606973,5392790707
2016-06-08 03:00:00,8757521,6514480001
2016-06-08 03:05:00,8942241,6551061388
2016-06-08 03:10:00,8784329,6590272185
2016-06-08 03:15:00,8957386,6654061325
2016-06-08 03:20:00,7344349,5564836668
2016-06-08 03:25:00,7498832,5317424326
2016-06-08 03:30:00,8301196,6059699802
2016-06-08 03:35:00,7156892,4961934931
2016-06-08 03:40:00,7531953,5365551271
2016-06-08 03:45:00,7083492,4997429936
2016-06-08 03:50:00,7273048,5061157763
2016-06-08 03:55:00,7187689,5146681458
2016-06-08 04:00:00,8280852,5922514402
2016-06-08 04:05:00,8522818,6260068412
2016-06-08 04:10:00,10406501,7088472562
2016-06-08 04:15:00,10399055,6988064442
2016-06-08 04:20:00,8633813,4698962128
2016-06-08 04:25:00,7506882,5092366566
2016-06-08 04:30:00,7667775,4995608645
2016-06-08 04:35:00,6836938,4612823705
2016-06-08 04:40:00,7403043,5110475595
2016-06-08 04:45:00,6716622,4608835449
2016-06-08 04:50:00,6565689,4547678446
2016-06-08 04:55:00,6707430,4511583822
2016-06-08 05:00:00,7174057,4991560394
2016-06-08 05:05:00,8197765,5973847886
2016-06-08 05:10:00,8448129,6153263761
2016-06-08 05:15:00,8031032,5799549000
2016-06-08 05:20:00,7693576,5245805656
2016-06-08 05:25:00,8551912,6165091036
2016-06-08 05:30:00,8295427,5574287445
2016-06-08 05:35:00,7953008,5434558982
2016-06-08 05:40:00,7397391,5134707385
2016-06-08 05:45:00,7965194,5484348255
2016-06-08 05:50:00,7381874,4891529740
2016-06-08 05:55:00,7096244,5071948153
2016-06-08 06:00:00,10056213,8088422919
2016-06-08 06:05:00,13893951,10855638795
2016-06-08 06:10:00,12877605,9909503308
2016-06-08 06:15:00,10388862,7884945382
2016-06-08 06:20:00,11752464,8551408867
2016-06-08 06:25:00,11053470,7762499415
2016-06-08 06:30:00,10797362,7634733381
2016-06-08 06:35:00,9651529,6867612682
2016-06-08 06:40:00,9230008,6325925781
2016-06-08 06:45:00,8871589,5922035631
2016-06-08 06:50:00,8332849,5665842055
2016-06-08 06:55:00,8466866,5695236563
2016-06-08 07:00:00,9167883,6222789938
2016-06-08 07:05:00,11350136,8231872684
2016-06-08 07:10:00,8947173,6008719048
2016-06-08 07:15:00,9070814,6252417502
2016-06-08 07:20:00,8609549,6128313617
2016-06-08 07:25:00,9029234,6534993995
2016-06-08 07:30:00,8514324,5788621121
2016-06-08 07:35:00,8802074,6114863739
2016-06-08 07:40:00,9322844,6658748865
2016-06-08 07:45:00,8756717,6317688491
2016-06-08 07:50:00,9340710,7316680269
2016-06-08 07:55:00,8202616,5898429585
2016-06-08 08:00:00,9538798,6964033206
2016-06-08 08:05:00,11948059,8966943170
2016-06-08 08:10:00,12507500,9451043098
2016-06-08 08:15:00,11031807,8393584181
2016-06-08 08:20:00,10505063,7825109938
2016-06-08 08:25:00,9332234,6643821365
2016-06-08 08:30:00,10354578,7452799735
2016-06-08 08:35:00,9212987,6591015428
2016-06-08 08:40:00,10083695,6821093305
2016-06-08 08:45:00,7550177,3836915529
2016-06-08 08:50:00,9650011,6340887419
2016-06-08 08:55:00,11371354,7850726933
2016-06-08 09:00:00,12400575,8186146317
2016-06-08 09:05:00,11982600,8722804620
2016-06-08 09:10:00,11272463,7749055489
2016-06-08 09:15:00,10255044,6816519264
2016-06-08 09:20:00,11824304,7944773038
2016-06-08 09:25:00,12202891,8104047361
2016-06-08 09:30:00,13096679,9119453691
2016-06-08 09:35:00,12520117,9195027398
2016-06-08 09:40:00,13188614,8974987038
2016-06-08 09:45:00,15519620,11459192058
2016-06-08 09:50:00,13992580,9944196671
2016-06-08 09:55:00,14557767,10231333243
2016-06-08 10:00:00,15547956,11473194043
2016-06-08 10:05:00,15092120,10513627211
2016-06-08 10:10:00,13546344,9066363340
2016-06-08 10:15:00,14568352,10335564805
2016-06-08 10:20:00,15483776,10588113415
2016-06-08 10:25:00,13833407,9767583364
2016-06-08 10:30:00,15726464,11304642375
2016-06-08 10:35:00,13756786,9299080657
2016-06-08 10:40:00,13513055,9336951352
2016-06-08 10:45:00,13954040,9654945802
2016-06-08 10:50:00,16197831,11442006180
2016-06-08 10:55:00,17659586,12653340522
2016-06-08 11:00:00,19435107,14242488420
2016-06-08 11:05:00,20347272,15585403941
2016-06-08 11:10:00,17537340,12619581781
2016-06-08 11:15:00,17953854,12752205571
2016-06-08 11:20:00,17250807,12569254646
2016-06-08 11:25:00,16401375,12079437926
2016-06-08 11:30:00,14871521,10366171478
2016-06-08 11:35:00,15442205,11107826025
2016-06-08 11:40:00,15577678,10896692979
2016-06-08 11:45:00,15025393,10459855838
2016-06-08 11:50:00,15191851,10597798553
2016-06-08 11:55:00,16263827,11604170441
2016-06-08 12:00:00,13966304,8808646284
2016-06-08 12:05:00,16032896,11066014109
2016-06-08 12:10:00,15287032,10816074172
2016-06-08 12:15:00,15940548,11294114827
2016-06-08 12:20:00,15374455,10397696545
2016-06-08 12:25:00,14888840,9876898816
2016-06-08 12:30:00,15980258,10910441529
2016-06-08 12:35:00,14898761,9945522798
2016-06-08 12:40:00,13372613,9219196985
2016-06-08 12:45:00,14380121,9834844738
2016-06-08 12:50:00,14738370,10059276340
2016-06-08 12:55:00,16147007,11332546868
2016-06-08 13:00:00,16875432,11694323645
2016-06-08 13:05:00,14410945,9909706664
2016-06-08 13:10:00,15233042,10652429450
2016-06-08 13:15:00,14494581,10661860633
2016-06-08 13:20:00,15618755,10861228984
2016-06-08 13:25:00,14460263,9817923507
2016-06-08 13:30:00,16277374,11576243192
2016-06-08 13:35:00,17759897,12915085772
2016-06-08 13:40:00,16530295,12012117116
2016-06-08 13:45:00,14026994,9616959995
2016-06-08 13:50:00,14861742,9913878027
2016-06-08 13:55:00,13502965,9392603007
2016-06-08 14:00:00,16653385,12076957246
2016-06-08 14:05:00,12279479,8443336672
2016-06-08 14:10:00,12487582,8762394263
2016-06-08 14:15:00,12036226,8564396578
2016-06-08 14:20:00,11921194,8227603169
2016-06-08 14:25:00,11503167,8135666057
2016-06-08 14:30:00,11164045,7726940293
2016-06-08 14:35:00,10347294,7477542889
2016-06-08 14:40:00,10877959,7314030170
2016-06-08 14:45:00,11726171,8159760646
2016-06-08 14:50:00,11695943,8298304567
2016-06-08 14:55:00,11055785,7620778353
2016-06-08 15:00:00,12321539,9025019339
2016-06-08 15:05:00,12141662,8528284974
2016-06-08 15:10:00,11191215,7544488576
2016-06-08 15:15:00,10997016,7308825754
2016-06-08 15:20:00,9105527,5065499437
2016-06-08 15:25:00,11206153,7706077318
2016-06-08 15:30:00,11708703,8286081230
2016-06-08 15:35:00,11681109,8042230469
2016-06-08 15:40:00,11814274,8189722892
2016-06-08 15:45:00,11468764,7926692677
2016-06-08 15:50:00,12380735,8423572617
2016-06-08 15:55:00,11847954,8227332405
2016-06-08 16:00:00,11480523,8150658896
2016-06-08 16:05:00,12161053,8479573616
2016-06-08 16:10:00,12215731,8172344264
2016-06-08 16:15:00,15507179,12173907705
2016-06-08 16:20:00,13666941,9318357410
2016-06-08 16:25:00,12900604,7549191888
2016-06-08 16:30:00,15434027,11072775955
2016-06-08 16:35:00,14844779,10677694053
2016-06-08 16:40:00,13481135,9167737777
2016-06-08 16:45:00,13066043,8912070546
2016-06-08 16:50:00,13426801,9325759362
2016-06-08 16:55:00,12966956,8797897029
2016-06-08 17:00:00,13209828,8989588952
2016-06-08 17:05:00,12463473,8385968269
2016-06-08 17:10:00,12995198,8847695551
2016-06-08 17:15:00,12178048,8641485913
2016-06-08 17:20:00,12665657,8519653350
2016-06-08 17:25:00,15025754,10635330287
2016-06-08 17:30:00,14030902,9639054662
2016-06-08 17:35:00,13668699,9613916484
2016-06-08 17:40:00,13206650,8915995227
2016-06-08 17:45:00,11302842,6440001214
2016-06-08 17:50:00,14008744,9814232659
2016-06-08 17:55:00,13601816,9226696680
2016-06-08 18:00:00,15763718,11701225009
2016-06-08 18:05:00,15222754,10698014795
2016-06-08 18:10:00,15631341,11246877681
2016-06-08 18:15:00,14018508,9815995552
2016-06-08 18:20:00,14871744,10554374478
2016-06-08 18:25:00,14323234,10125634846
2016-06-08 18:30:00,13170279,9746062178
2016-06-08 18:35:00,13646385,9585817813
2016-06-08 18:40:00,14536968,10453225350
2016-06-08 18:45:00,15329093,11075103408
2016-06-08 18:50:00,13771119,9824269707
2016-06-08 18:55:00,12749632,8757219700
2016-06-08 19:00:00,15328746,10969025956
2016-06-08 19:05:00,12973068,9197541831
2016-06-08 19:10:00,13153129,9189042869
2016-06-08 19:15:00,11618371,7152063941
2016-06-08 19:20:00,14680569,10927163355
2016-06-08 19:25:00,13638599,9583663307
2016-06-08 19:30:00,15280264,10529360155
2016-06-08 19:35:00,15702289,11196516310
2016-06-08 19:40:00,12436734,8793023284
2016-06-08 19:45:00,11564806,8591298658
2016-06-08 19:50:00,13481596,9730911760
2016-06-08 19:55:00,11903083,8190617591
2016-06-08 20:00:00,12267808,8697394961
2016-06-08 20:05:00,12850579,9189871963
2016-06-08 20:10:00,11815270,8335194173
2016-06-08 20:15:00,12087698,8813568696
2016-06-08 20:20:00,11982105,8850533099
2016-06-08 20:25:00,12946546,9558664196
2016-06-08 20:30:00,12516423,9398597168
2016-06-08 20:35:00,12202311,8906191450
2016-06-08 20:40:00,10850852,7625017949
2016-06-08 20:45:00,8884287,5164508305
2016-06-08 20:50:00,9045912,6718601442
2016-06-08 20:55:00,10325893,7302923322
2016-06-08 21:00:00,10607220,7646419089
2016-06-08 21:05:00,10403982,7440762711
2016-06-08 21:10:00,10778295,7798051282
2016-06-08 21:15:00,12787723,10041393072
2016-06-08 21:20:00,10101394,7192219686
2016-06-08 21:25:00,77224902,9432921028
2016-06-08 21:30:00,49459351,9052346349
2016-06-08 21:35:00,37721299,8359665926
2016-06-08 21:40:00,9769393,6936619736
2016-06-08 21:45:00,9698337,6917911375
2016-06-08 21:50:00,7605177,4691218972
2016-06-08 21:55:00,60215885,8450160394
2016-06-08 22:00:00,34335774,8240171921
2016-06-08 22:05:00,10096797,7202820231
2016-06-08 22:10:00,10579250,7571999662
2016-06-08 22:15:00,10399484,7455852229
2016-06-08 22:20:00,12022107,8999118712
2016-06-08 22:25:00,11484605,8599818417
2016-06-08 22:30:00,10564810,7632452974
2016-06-08 22:35:00,10067644,7385402510
2016-06-08 22:40:00,10242532,7371104508
2016-06-08 22:45:00,9882949,7063800436
2016-06-08 22:50:00,8523870,5004504322
2016-06-08 22:55:00,10333199,7501177214
2016-06-08 23:00:00,10802086,7901949205
2016-06-08 23:05:00,12755171,9864791301
2016-06-08 23:10:00,11776819,9232933773
2016-06-08 23:15:00,10278567,7643570242
2016-06-08 23:20:00,10904743,8138214673
2016-06-08 23:25:00,11481169,8610741812
2016-06-08 23:30:00,14026642,10918519614
2016-06-08 23:35:00,11454964,8797546375
2016-06-08 23:40:00,11421015,8500018026
2016-06-08 23:45:00,10248616,7545250888
2016-06-08 23:50:00,8466059,5228714113
2016-06-08 23:55:00,13001244,10383112775
2016-06-09 00:00:00,12267659,9325176351
2016-06-09 00:05:00,11367471,8670983327
2016-06-09 00:10:00,9385405,7255525245
2016-06-09 00:15:00,10108511,7465247957
2016-06-09 00:20:00,10065843,7317808606
2016-06-09 00:25:00,9885131,7346129234
2016-06-09 00:30:00,10604698,8043450158
2016-06-09 00:35:00,10026065,7409555333
2016-06-09 00:40:00,7765135,4790490360
2016-06-09 00:45:00,7268818,4242467206
2016-06-09 00:50:00,8396352,6269850974
2016-06-09 00:55:00,9676674,6901606272
2016-06-09 01:00:00,9388163,6800452545
2016-06-09 01:05:00,7296167,4259782412
2016-06-09 01:10:00,9666322,6830155134
2016-06-09 01:15:00,8561982,6261566779
2016-06-09 01:20:00,9643938,7060459913
2016-06-09 01:25:00,8121499,5719280602
2016-06-09 01:30:00,8555222,6031362978
2016-06-09 01:35:00,8166741,5781579104
2016-06-09 01:40:00,7808814,5342300964
2016-06-09 01:45:00,8558320,6041832653
2016-06-09 01:50:00,8518320,6084689027
2016-06-09 01:55:00,8129673,5785726186
2016-06-09 02:00:00,8105147,5708116331
2016-06-09 02:05:00,7889581,5479979922
2016-06-09 02:10:00,7813239,5358037041
2016-06-09 02:15:00,6967696,4855233954
2016-06-09 02:20:00,7006660,4950058185
2016-06-09 02:25:00,6925678,4868659955
2016-06-09 02:30:00,6809946,4535546230
2016-06-09 02:35:00,6974665,4542929152
2016-06-09 02:40:00,6861517,4458714761
2016-06-09 02:45:00,9912901,6948491700
2016-06-09 02:50:00,9861903,7048437513
2016-06-09 02:55:00,7146668,4895666498
2016-06-09 03:00:00,10590612,7622622352
2016-06-09 03:05:00,11751476,8624928609
2016-06-09 03:10:00,10927261,7874109595
2016-06-09 03:15:00,10536905,7521293866
2016-06-09 03:20:00,10365875,7539395893
2016-06-09 03:25:00,10613683,7469601112
2016-06-09 03:30:00,11530029,8427341863
2016-06-09 03:35:00,10151833,7181595163
2016-06-09 03:40:00,9721535,6842371884
2016-06-09 03:45:00,7943777,5578490999
2016-06-09 03:50:00,6647763,4584135815
2016-06-09 03:55:00,6414910,4376595450
2016-06-09 04:00:00,7241069,5079092623
2016-06-09 04:05:00,6927554,4821578465
2016-06-09 04:10:00,8848501,5824452362
2016-06-09 04:15:00,8359460,5790833947
2016-06-09 04:20:00,8478909,5536860886
2016-06-09 04:25:00,7151751,5210092537
2016-06-09 04:30:00,7738580,5603065844
2016-06-09 04:35:00,6393868,4415703160
2016-06-09 04:40:00,7322174,5157666359
2016-06-09 04:45:00,7109177,4993853702
2016-06-09 04:50:00,7218529,5196021330
2016-06-09 04:55:00,6500175,4484949089
2016-06-09 05:00:00,6918384,4621355684
2016-06-09 05:05:00,7614378,5297912186
2016-06-09 05:10:00,8006751,5564597197
2016-06-09 05:15:00,7451510,5268267269
2016-06-09 05:20:00,6333840,3383412461
2016-06-09 05:25:00,7921151,5533794488
2016-06-09 05:30:00,7739652,5519301650
2016-06-09 05:35:00,7840661,5383794985
2016-06-09 05:40:00,7162186,4908754408
2016-06-09 05:45:00,7599179,5160836944
2016-06-09 05:50:00,7180755,4913958867
2016-06-09 05:55:00,7272944,5068202189
2016-06-09 06:00:00,8338825,6111057571
2016-06-09 06:05:00,15774401,13129407666
2016-06-09 06:10:00,9765712,6815192082
2016-06-09 06:15:00,8304840,6000342237
2016-06-09 06:20:00,9695411,6901040425
2016-06-09 06:25:00,10076126,7499968921
2016-06-09 06:30:00,9048406,6265944077
2016-06-09 06:35:00,8092209,5543540148
2016-06-09 06:40:00,8233599,5715668318
2016-06-09 06:45:00,7507931,5234624014
2016-06-09 06:50:00,7833389,5405404736
2016-06-09 06:55:00,8083313,5622787582
2016-06-09 07:00:00,8499803,6029767470
2016-06-09 07:05:00,11281036,8159323482
2016-06-09 07:10:00,8621645,6108498132
2016-06-09 07:15:00,9810523,7457691884
2016-06-09 07:20:00,9226824,6781033469
2016-06-09 07:25:00,8213047,5656857656
2016-06-09 07:30:00,8519672,5751725252
2016-06-09 07:35:00,8948949,6127685711
2016-06-09 07:40:00,8159840,5853728155
2016-06-09 07:45:00,7617908,5144713065
2016-06-09 07:50:00,9167556,7063880487
2016-06-09 07:55:00,7760401,5336151983
2016-06-09 08:00:00,9343854,6826660146
2016-06-09 08:05:00,9572515,6811423219
2016-06-09 08:10:00,9233949,6474278144
2016-06-09 08:15:00,8754899,5960850652
2016-06-09 08:20:00,8601028,5703492506
2016-06-09 08:25:00,9601423,6957634967
2016-06-09 08:30:00,9409035,6350877098
2016-06-09 08:35:00,8287003,5507704935
2016-06-09 08:40:00,9111172,6221561232
2016-06-09 08:45:00,8711162,5968821476
2016-06-09 08:50:00,10647145,7567079244
2016-06-09 08:55:00,10600590,7753123621
2016-06-09 09:00:00,10833327,7596660179
2016-06-09 09:05:00,11353633,8268205224
2016-06-09 09:10:00,12219552,8618962888
2016-06-09 09:15:00,11105622,7591925466
2016-06-09 09:20:00,9608776,5526612578
2016-06-09 09:25:00,11249848,7743908884
2016-06-09 09:30:00,11537156,8358153100
2016-06-09 09:35:00,11152529,7413815568
2016-06-09 09:40:00,10941262,7371471663
2016-06-09 09:45:00,10802528,7297279587
2016-06-09 09:50:00,13785638,9590121680
2016-06-09 09:55:00,12816998,8642426477
2016-06-09 10:00:00,13433696,9904729688
2016-06-09 10:05:00,14964027,10949808008
2016-06-09 10:10:00,14626467,10998804776
2016-06-09 10:15:00,14242363,10130037099
2016-06-09 10:20:00,15450035,11300681331
2016-06-09 10:25:00,15326309,11230467606
2016-06-09 10:30:00,14000559,10198632535
2016-06-09 10:35:00,14621421,10299171126
2016-06-09 10:40:00,13305563,9528131680
2016-06-09 10:45:00,12453351,8845620616
2016-06-09 10:50:00,12874151,9148148001
2016-06-09 10:55:00,12897098,8992108122
2016-06-09 11:00:00,13747202,10721276961
2016-06-09 11:05:00,14607357,10477795501
2016-06-09 11:10:00,12923905,9247507786
2016-06-09 11:15:00,13230758,9288980009
2016-06-09 11:20:00,13183559,9328081633
2016-06-09 11:25:00,13183333,9222924914
2016-06-09 11:30:00,12897632,9044219988
2016-06-09 11:35:00,12590671,8788441549
2016-06-09 11:40:00,12749181,8789644626
2016-06-09 11:45:00,12640673,8714407376
2016-06-09 11:50:00,11474536,6922916085
2016-06-09 11:55:00,13260318,8930209542
2016-06-09 12:00:00,14464089,10281531822
2016-06-09 12:05:00,14173413,10068430286
2016-06-09 12:10:00,13502333,9446720022
2016-06-09 12:15:00,12816310,8800270768
2016-06-09 12:20:00,13740933,9637631245
2016-06-09 12:25:00,13192276,9079025257
2016-06-09 12:30:00,13328411,9360579457
2016-06-09 12:35:00,12804147,8856737352
2016-06-09 12:40:00,11866935,8857161599
2016-06-09 12:45:00,13877292,9771750598
2016-06-09 12:50:00,15904697,11888692418
2016-06-09 12:55:00,14853220,10766604409
2016-06-09 13:00:00,15721679,11750622895
2016-06-09 13:05:00,14703027,10797301765
2016-06-09 13:10:00,13480115,9491870767
2016-06-09 13:15:00,12415773,8599049349
2016-06-09 13:20:00,12385804,8535878263
2016-06-09 13:25:00,12242561,8423649274
2016-06-09 13:30:00,15311035,10840302783
2016-06-09 13:35:00,13244325,9614666390
2016-06-09 13:40:00,13062232,9236978356
2016-06-09 13:45:00,12523620,8552194480
2016-06-09 13:50:00,13300795,9130600707
2016-06-09 13:55:00,12040879,8706097095
2016-06-09 14:00:00,12667046,8626344334
2016-06-09 14:05:00,12509669,8793415600
2016-06-09 14:10:00,11365013,8061217948
2016-06-09 14:15:00,11928534,8168766897
2016-06-09 14:20:00,10015286,5839980759
2016-06-09 14:25:00,12084936,8748122509
2016-06-09 14:30:00,13591763,9949858886
2016-06-09 14:35:00,12747104,9222350936
2016-06-09 14:40:00,11163456,8014878962
2016-06-09 14:45:00,11492131,8037087504
2016-06-09 14:50:00,11706874,8366845766
2016-06-09 14:55:00,10841242,7515049988
2016-06-09 15:00:00,12123666,8830688106
2016-06-09 15:05:00,12520669,9003598789
2016-06-09 15:10:00,11207736,7705477018
2016-06-09 15:15:00,10446449,7588353009
2016-06-09 15:20:00,11355490,8162104114
2016-06-09 15:25:00,11158596,7878428184
2016-06-09 15:30:00,11147279,8143213327
2016-06-09 15:35:00,10534181,7308770042
2016-06-09 15:40:00,10693748,7304309122
2016-06-09 15:45:00,10230170,7291834669
2016-06-09 15:50:00,11102829,7406393542
2016-06-09 15:55:00,11420346,7866634229
2016-06-09 16:00:00,12309408,8557027256
2016-06-09 16:05:00,13068667,9396127660
2016-06-09 16:10:00,14069792,10189561017
2016-06-09 16:15:00,14118409,10421268155
2016-06-09 16:20:00,13706741,9860677606
2016-06-09 16:25:00,12995873,9036727289
2016-06-09 16:30:00,13106819,9109544112
2016-06-09 16:35:00,13967562,9627625700
2016-06-09 16:40:00,14679094,10271466965
2016-06-09 16:45:00,12975559,8709629519
2016-06-09 16:50:00,14741028,10057925463
2016-06-09 16:55:00,13461178,8079054196
2016-06-09 17:00:00,16884453,12300870894
2016-06-09 17:05:00,16902140,12524045298
